OPERATION_ASSIGN,,הצקה (=),,
OPERATION_ADD,,ףסוה(+),,
OPERATION_SUBTRACT,,רסחה(-),,
OPERATION_MULTIPLY,,לפכה(x),,
OPERATION_DIVIDE,,קלח(/),,
SQRT,,שרוש,,
REPURPOSE,,שדחמ ךייש,,
SENSOR_CONFLICT_WARNING,,םינשייח תושגנתה תארתה,,
NIGHTLY_BUILD_NOT_FOR_FLYING,,"הסיטל אל ,תינויסנ הנכת !",,
READING_FILE,,ץבוק ארוק...,,
NOT_ENOUGH_MEMORY,,ןורכז קיפסמ ןיא,,
CLEAN_LOGS,,םיגול קחמ,,
CONFIRM_CLEAN_LOGS,,"ה יצבק לכ תא ריסת וז הלועפ-CSV, ךישמהל ךנוצרבש חוטב התא םאה?",,
CLEANING_LOGS,,םיגול קחומ...,,
PAUSE_CONDITION,,הייהשה יאנת,,
RESET_SETTINGS,,תורדגה סופיא,,
SWAP_CHANNELS,,םיצורע ףלחה,,
CONFIRM_RESET_SETTINGS,,"ךישמהל ךנוצרבש חוטב התא םאה ,לדחמ תרירבל וספואי תורדגה?",,
COMPETITION_OPTION,,ו הללוס קר( תורחת בצמRSSI),Competition (RSSI / Batt),
CONFIRM_SSS_USED_BY_SSS,,"%s ידי לע שומישב %s, ךישמהל ךנוצרבש חוטב התא םאה?",,
BOTH_MODULES,,םילודומה ינש,,
SPORT_CONNECTOR,,רבחמ s.port,,
TELEMETRY_FORWARDING,,הירטמלט תרבעה,,
SPORT_CONNECTOR_POWER,,רבחמ קפסה S.port (5V),,
FBUS_VIA_SPORT_CONNECTOR,,FBUS רבחמ ךרד S.port,,
TRAINER_CABLE,,רניירט לבכ,,
BLUETOOTH,,תוטולב',,
ACTIVELOOK_GLASSES,,יפקשמ ActiveLook,,
GLASSES,,םייפקשמ,,
LUA_TASKS,,תומישמ LUA,,
LUA_SOURCES,,תורוקמ LUA,,
MISSING_SCRIPT_FILE,,רסח טפירקס ץבוק,,
BITMAP,,הנומת,,
BITMAP_TYPE,,הנומת גוס,,
BITMAP_FILE,,הנומת ץבוק,,
FILE_PATH,,ץבוק ביתנ,,
TEXT,,טסקט,,
DOCUMENTS,,םיכמסמ,,
USB_MODE_PRESELECTION,,דומ לש שארמ הריחב USB,,
USB_MODE,,דומ USB,,
JOYSTICK,,קיטסיו'ג,,
SERIAL,,ילאיריס,,
SELECT_MODEL_AT_POWER_ON,,הקלדהב לדומ רחב,,
LOAD_MODEL,,לדומ ןעט,,
TELEMETRY_ACTIVE,,הליעפ הירטמלט,,
FLIGHT_RESET,,הסיט סופיא,,
TRIP_RESET,,פירט סופיא,,
THROTTLE_ACTIVE,,הליעפ תרעצמ,,
COUNTING_SOURCE,,ילנויצרופורפ ןמז רוקמ,,
SEND_FILE,,ץבוק חלש,,
FILE_TRANSFER,,ץבוק תרבעה,,
RECEIVE_FILE,,ץבוק לבק,,
WAITING_FOR_CONNECTION,,רוביחל ןיתממ...,,
CONNECTION_REFUSED,,לשכנ רוביח,,
WAITING_FOR_RECEIVER_CONFIRMATION,,טלקמהמ עדימל הכחמ...,,
FILE_TRANSFER_FAILED,,הלשכנ ץבוק תרבעה,,
CONFIRM_RECEIVE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,,לבקל דמוע %s היקיתל %s/n אוה ץבוקה לדוג %s,,
CONFIRM_OVERWRITE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,,ץבוק סורדל דמוע %s היקיתל %s/n אוה ץבוקה לדוג %s,,
SENDING_SSS,,חלוש %s...,,
RECEIVING_SSS,,לבקמ %s...,,
SEND_MODEL,,לדומ חלש,,
RECEIVE_MODEL,,לדומ לבק,,
ARE_YOU_USING_A_FRSKY_SELF_STAB_RECEIVER,,טלקמב שמתשמ התא םאה FrSky בצוימ?,,
EMERGENCY,,םוריח,,
GAIN_ADJUST,,רבגה ןוויכ,,
UNIT_MILLILITER_PER_PULSE,,"סלופ/ל""מ",,
UNIT_RPM,,"ד""לס",,
ASSIGN_INPUT_HINT,,תואבה תויצקנופל הסינכ תורוקמ רדגה אנא,,
CONFIRMATION,,רושיא,,
ENABLE_XXX,,רשפא %s?,,
DISABLE_XXX,,קספה %s?,,
CONFIRMATION_BEFORE_ACTIVE,,הלעפה ינפל רושיא,,
CONFIRMATION_BEFORE_INACTIVE,,יוביכ ינפל רושיא,,
REMOTE_NFC,,NFC יטוחלא,,
SWITCH_CHANNEL,,ץורע ףלחה,,
WIRELESS,,יטוחלא,,
TIMEOUT,,הקספה ןמז,,
NO_ENABLED_MODULE,,םע דנייב עצבל ךנוצרבש לודומה תא רשפא אנא NFC,,
GET_MODULE_UUID_FAILED,,תולבקב ןולשכ UUID לודומ בצמ קודב אנא .לודומהמ!,,
BIND_NFC_FAILED,,לש דניבב ןולשכ NFC לודומה םע!,,
PROTOCOL_NOT_SUPPORTED,,ךמתנ וניא יחכונה לודומה לוקוטורפ!,,
CONFIRM_DELETE_TRIM,,ףסונה זוזיקה תא קוחמל ךנוצרבש חוטב התא םאה?,,
LEFT_STICK,,ילאמש קיטס,,
RIGHT_STICK,,ינמי קיטס,,
ALL_MOTORS,,םיעונמה לכ,,
SELECT,,רחב,,
SINGLE_MOTOR,,דיחי עונמ,,
STICK_MOTORS,,קיטס יעונמ,,
CONFIRM_DELETE_ACTION,,וז הלועפ ריסהל ךנוצרבש חוטב התא םאה?,,
CONFIRM_DELETE_SCREEN,,הז ךסמ ריסהל ךנוצרבש חוטב התא םאה?,,
CONFIRM_DELETE_SENSOR,,הז ןשייח ריסהל ךנוצרבש חוטב התא םאה?,,
FILE_ALREADY_EXISTS,,םייק רבכ ההז םשב ץבוק,,
MODEL_RUNTIME,,לדומ הציר ןמז,,
RADIO_RUNTIME,,וידר הציר ןמז,,
WAITING_FOR_SIGNAL,,לנגיסל ןיתממ...,,
CONFIRM_RESET_RUNTIME,,ךישמהל ךנוצרבש חוטב התא םאה .ספואי הציר ןמז?,,
EDITABLE_BANK,,קנב,,
BANK,,קנב,,
POWER_SWITCH,,קפסה חתמ,,
CURRENT_AND_VOLTAGE_RATE,,םרזו חתמ תצק,,
BEC_VOLTAGE_RATE,,חתמ בצק BEC,,
SBEC_VOLTAGE,,חתמ SBEC,,
BATTERY_MODE,,הללוס דומ,,
SWITCH_VOLTAGE,,קספמ חתמ,,
BALANCE,,ןוזיא,,
BACKUP,,יוביג,,
BALANCE_CHANNELS,,ןוזיא יצורע,,
CHOOSE_CHANNELS,,םיצורע רחב,,
BALANCE_CURVE,,ןוזיא ףרג,,
CONFIRM_TO_SHARE_RECEIVER,,הז טלקמ ףתשל ךנוצרבש חוטב התא םאה?,,
CONFIRM_TO_UNBIND_RECEIVER,,הז טלקמל דנייב לטבל ךנוצרבש חוטב התא םאה?,,
CONFIRM_FRSK_NOT_COMPATIBLE,,ץבוק FRSK ךישמהל ךנוצרבש חוטב התא םאה .ךלש רישכמל םאות וניא?,,
RX_VFR,,VFR טלקמ,,
SMOKE_PUMP_VOLTAGE,,ןשע תבאשמ חתמ,,
SMOKE_PUMP_CURRENT,,ןשע תבאשמ םרז,,
SMOKE_PUMP_TEMPERATURE,,ןשע תבאשמ פמט,,
SMOKE_PUMP,,ןשע תבאשמ,,
SOLENOID_VALVE,,דיאונולוס םותסש,,
BIND_CARD,,סיטרכ דנייב,,
WAITING_FOR_NFC_CARD,,לגנוד דמצה אנא NFC דנייב תבוטל לנאפל,,
BIND_CARD_SUCCESS,,סיטרכ NFC חילצה דנייב!,,
BIND_CARD_FAIL,,סיטרכ NFC לשכנ דנייב!,,
BUS_INVERT,FBUS and F.Port inverted on receiver (Yes / No),סאב ךופיה,,
SBEC_INPUT_VOLT,,הסינכ חתמ SBEC,,
OVER_CURRENT,,רתי םרז,,
READ_MAG_ERROR,,תאירק mag הלשכנ,,
LOW_VOLTAGE,,ךומנ חתמ,,
UNKNOWN_ERROR,,העודי אל הריגש,,
WORKING_MODE,,הדובע דומ,,
ANGLE_MODE,,תיוז דומ,,
RANGE_MODE,,חווט דומ,,
ROTATE_MODE,,בוביס דומ,,
XACT_RANGE,,דבלב חווט דומ( חווט),,
XACT_MAX_ANGLE,,דבלב תיוז דומ( סקמ תיוז),,
POT_GAP,,טופ חוור,,
EDITABLE_SRV_DDD_VELOCITY,,תוריהמ SRV%d,,
EDITABLE_SRV_DDD_STATE,,בצמ SRV%d,,
EDITABLE_SRV_DDD_POS,,םוקימ SRV%d,,
GEAR_CHANNEL,,םילפקתמ ץורע,,
GEAR_OPERATING_VOLTAGE,,םילפקתמ תלעפה חתמ,,
DOOR_OPERATING_VOLTAGE,,תותלד תלעפה חתמ,,
REAR_DOOR_MODE,,תירוחא תלד דומ,,
NOSE_DOOR_MODE,,םוטרח תלד דומ,,
LEFT_GEAR_STALL_CURRENT,,לאמש לפקתמ םרז לבגמ,,
RIGHT_GEAR_STALL_CURRENT,,ןימי לפקתמ םרז לבגמ,,
NOSE_GEAR_STALL_CURRENT,,םוטרח לפקתמ םרז לבגמ,,
LEFT_GEAR_INVERT,,לאמש לפקתמ ךופיה,,
RIGHT_GEAR_INVERT,,ןימי לפקתמ ךופיה,,
NOSE_GEAR_INVERT,,םוטרח לפקתמ ךופיה,,
DOOR_SPEED,,תותלד תוריהמ,,
NOSE_DOOR_CLOSE_VALUE,,םוטרח תלד הריגס ךרע,,
NOSE_DOOR_OPEN_VALUE,,םוטרח תלד החיתפ ךרע,,
RIGHT_DOOR_CLOSE_VALUE,,ןימי תלד הריגס ךרע,,
RIGHT_DOOR_OPEN_VALUE,,ןימי תלד החיתפ ךרע,,
LEFT_DOOR_CLOSE_VALUE,,לאמש תלד הריגס ךרע,,
LEFT_DOOR_OPEN_VALUE,,לאמש תלד החיתפ ךרע,,
DELAY_AFTER_DOOR_OPEN,,תלד תחיתפ ירחא ייליד,,
DELAY_BEFORE_DOOR_CLOSE,,תלד תריגס ינפל ייליד,,
DOORS_CALIBRATION,,תותלד לויכ,,
DOORS_POSITIONS_RESET,,תותלד ימוקימ סופיא,,
RESET_DOORS_POSITIONS,,תותלד ימוקימ ספא,,
BRAKE_CHANNEL,,םימלב ץורע,,
BRAKE_OPERATING_VOLTAGE,,םימלב תלעפה חתמ,,
RIGHT_BRAKE_FORCE,,ןימי םלב חוכ,,
LEFT_BRAKE_FORCE,,לאמש םלב חוכ,,
BRAKE_VELOCITY_THRESHOLD,,םימלב תוריהמ לבגמ,,
GEAR_UP_BRAKE_FORCE,,םילגלג לופיק המילב חוכ,,
BRAKE_STABILIZER_WEIGHT,,םימלב בציימ לקשמ,,
STEERING_CHANNEL,,גוהינ ץורע,,
STEERING_RANGE,,גוהינ חווט,,
HEADING_HOLD,,ןוויכ רמוש,,
STABILIZED,,בצוימ,,
STEERING_STABILIZER_MODE,,גוהינ בוציי דומ,,
STEERING_STABILIZER_GAIN,,גוהינ בוציי רבגה,,
STEERING_STABILIZER_DIRECTION,,גוהינ בוציי ןוויכ,,
STEERING_TRIM,,גוהינ זוזיק,,
STALL_CURRENT,,רתי םרז,,
END_CALIBRATION,,לויכ ףוס,,
END_CALIBRATION_MESSAGE,,"הריגסל ןתמה אנא ,לויכ םייסמ...",,
PGC_CALIBRATE_MESSAGE,,המ תמא ןמז תייצקידניא יפל קספה .לויכה תלחתהל לויכה רותפכ לעץחל אנא-PGC,,
STOP,,קספה,,
NOSE_DOOR,,םוטרח תלד,,
LEFT_DOOR,,לאמש תלד,,
RIGHT_DOOR,,ןימי תלד,,
CALIBRATE_CLOSE_POSITION,,הריגס םוקימ לייכ,,
CALIBRATE_OPEN_POSITION,,החיתפ םוקימ לייכ,,
SEQUENCER,,רסנווקיס,,
LOOP_MODE,,האלול דומ,,
FORWARD_CONDITION,,ימדק יאנת,,
FORWARD_DURATION,,ימדק ךשמ,,
BACKWARD_CONDITION,,ירוחא יאנת,,
BACKWARD_DURATION,,ירוחא ךשמ,,
EARLY,,םדקומ,,
ADD_A_NEW_OUTPUT,,שדח אצומ ףסוה,,
REMOVE_OUTPUT,,אצומ רסה,,
EDIT_CURVE,,ףרג ךורע,,
ADD_A_BACKWARD_CURVE,,ירוחא ףרג ףסוה,,
USE_ONLY_ONE_CURVE,,דבלב דחא ףרגב שמתסה,,
EDIT_BACKWARD_CURVE,,ירוחא ףרג ךורע,,
EDIT_FORWARD_CURVE,,ימדק ףרג ךורע,,
MODEL_PASSWORD,,"Model password"
UNLOCK,,"Unlock"
NO_MODEL_PASSWORD,,"Model password not set"
CUSTOMIZE_MENU_ORDER,,"Customize menu order"
CLEAR_PASSWORD,,"Clear password"
ADD_PASSWORD,,"Add password"
CHANGE_PASSWORD,,"Change password"
PASSWORD_ERROR,,"Incorrect password!"
